category,image_id,mask_variation,gen_variation_id
chair,489764,random,1
chair,489764,random,2
chair,127270,random,0
chair,127270,random,1
chair,127270,random,2
chair,162092,random,0
chair,162092,random,1
chair,162092,random,2
chair,194875,random,0
chair,194875,random,1
chair,194875,random,2
clock,173057,random,0
clock,173057,random,1
clock,173057,random,2
clock,31749,random,0
clock,31749,random,1
clock,31749,random,2
clock,479248,random,0
clock,479248,random,1
clock,479248,random,2
clock,395801,random,0
clock,395801,random,1
clock,395801,random,2
clock,400922,random,0
clock,400922,random,1
clock,400922,random,2
clock,372260,random,0
clock,372260,random,1
clock,372260,random,2
clock,191013,random,0
clock,191013,random,1
clock,191013,random,2
clock,344614,random,0
clock,344614,random,1
clock,344614,random,2
clock,392228,random,0
clock,392228,random,1
clock,392228,random,2
clock,427055,random,0
clock,427055,random,1
clock,427055,random,2
clock,544306,random,0
clock,544306,random,1
clock,544306,random,2
clock,334399,random,0
clock,334399,random,1
clock,334399,random,2
clock,330818,random,0
clock,330818,random,1
clock,330818,random,2
clock,106563,random,0
clock,106563,random,1
clock,106563,random,2
clock,111179,random,0
clock,111179,random,1
clock,111179,random,2
clock,573008,random,0
clock,573008,random,1
clock,573008,random,2
clock,267351,random,0
clock,267351,random,1
clock,267351,random,2
clock,98392,random,0
clock,98392,random,1
clock,98392,random,2
clock,156278,random,0
clock,156278,random,1
clock,156278,random,2
clock,156292,random,0
clock,156292,random,1
clock,156292,random,2
clock,36494,random,0
clock,36494,random,1
clock,36494,random,2
clock,418961,random,0
clock,418961,random,1
clock,418961,random,2
clock,384661,random,0
clock,384661,random,1
clock,384661,random,2
clock,180383,random,0
clock,180383,random,1
clock,180383,random,2
clock,233139,random,0
clock,233139,random,1
clock,233139,random,2
clock,482487,random,0
clock,482487,random,1
clock,482487,random,2
clock,455352,random,0
clock,455352,random,1
clock,455352,random,2
clock,282298,random,0
clock,282298,random,1
clock,282298,random,2
clock,135890,random,0
clock,135890,random,1
clock,135890,random,2
clock,43737,random,0
clock,43737,random,1
clock,43737,random,2
clock,565469,random,0
clock,565469,random,1
clock,565469,random,2
clock,565989,random,0
clock,565989,random,1
clock,565989,random,2
clock,459500,random,0
clock,459500,random,1
clock,459500,random,2
clock,242411,random,0
clock,242411,random,1
clock,242411,random,2
clock,545007,random,0
clock,545007,random,1
clock,545007,random,2
clock,218362,random,0
clock,218362,random,1
clock,218362,random,2
clock,541952,random,0
clock,541952,random,1
clock,541952,random,2
clock,304396,random,0
clock,304396,random,1
clock,304396,random,2
clock,407825,random,0
clock,407825,random,1
clock,407825,random,2
clock,88345,random,0
clock,88345,random,1
clock,88345,random,2
clock,58655,random,0
clock,58655,random,1
clock,58655,random,2
clock,519491,random,0
clock,519491,random,1
clock,519491,random,2
clock,172877,random,0
clock,172877,random,1
clock,172877,random,2
clock,175438,random,0
clock,175438,random,1
clock,175438,random,2
clock,217425,random,0
clock,217425,random,1
clock,217425,random,2
clock,243034,random,0
clock,243034,random,1
clock,243034,random,2
clock,355169,random,0
clock,355169,random,1
clock,355169,random,2
clock,519522,random,0
clock,519522,random,1
clock,519522,random,2
clock,217957,random,0
clock,217957,random,1
clock,217957,random,2
clock,216419,random,0
clock,216419,random,1
clock,216419,random,2
couch,435208,random,0
couch,435208,random,1
couch,435208,random,2
couch,222735,random,0
couch,222735,random,1
couch,222735,random,2
couch,458768,random,0
couch,458768,random,1
couch,458768,random,2
couch,468501,random,0
couch,468501,random,1
couch,468501,random,2
couch,158744,random,0
couch,158744,random,1
couch,158744,random,2
couch,24610,random,0
couch,24610,random,1
couch,24610,random,2
couch,555050,random,0
couch,555050,random,1
couch,555050,random,2
couch,463918,random,0
couch,463918,random,1
couch,463918,random,2
couch,379441,random,0
couch,379441,random,1
couch,379441,random,2
couch,27186,random,0
couch,27186,random,1
couch,27186,random,2
couch,39477,random,0
couch,39477,random,1
couch,39477,random,2
couch,97337,random,0
couch,97337,random,1
couch,97337,random,2
couch,346703,random,0
couch,346703,random,1
couch,346703,random,2
couch,570456,random,0
couch,570456,random,1
couch,570456,random,2
couch,453722,random,0
couch,453722,random,1
couch,453722,random,2
couch,367195,random,0
couch,367195,random,1
couch,367195,random,2
couch,357978,random,0
couch,357978,random,1
couch,357978,random,2
couch,13923,random,0
couch,13923,random,1
couch,13923,random,2
couch,170099,random,0
couch,170099,random,1
couch,170099,random,2
couch,495732,random,0
couch,495732,random,1
couch,495732,random,2
couch,166521,random,0
couch,166521,random,1
couch,166521,random,2
couch,530061,random,0
couch,530061,random,1
couch,530061,random,2
couch,512657,random,0
couch,512657,random,1
couch,512657,random,2
couch,128148,random,0
couch,128148,random,1
couch,128148,random,2
couch,546964,random,0
couch,546964,random,1
couch,546964,random,2
couch,440475,random,0
couch,440475,random,1
couch,440475,random,2
couch,573094,random,0
couch,573094,random,1
couch,573094,random,2
couch,435880,random,0
couch,435880,random,1
couch,435880,random,2
couch,195754,random,0
couch,195754,random,1
couch,195754,random,2
couch,458410,random,0
couch,458410,random,1
couch,458410,random,2
couch,560312,random,0
couch,560312,random,1
couch,560312,random,2
couch,214720,random,0
couch,214720,random,1
couch,214720,random,2
couch,84674,random,0
couch,84674,random,1
couch,84674,random,2
couch,416451,random,0
couch,416451,random,1
couch,416451,random,2
couch,205514,random,0
couch,205514,random,1
couch,205514,random,2
couch,66771,random,0
couch,66771,random,1
couch,66771,random,2
couch,492758,random,0
couch,492758,random,1
couch,492758,random,2
couch,14038,random,0
couch,14038,random,1
couch,14038,random,2
couch,104666,random,0
couch,104666,random,1
couch,104666,random,2
couch,467176,random,0
couch,467176,random,1
couch,467176,random,2
couch,171757,random,0
couch,171757,random,1
couch,171757,random,2
couch,124659,random,0
couch,124659,random,1
couch,124659,random,2
couch,293625,random,0
couch,293625,random,1
couch,293625,random,2
couch,116479,random,0
couch,116479,random,1
couch,116479,random,2
couch,527616,random,0
couch,527616,random,1
couch,527616,random,2
couch,463618,random,0
couch,463618,random,1
couch,463618,random,2
couch,109313,random,0
couch,109313,random,1
couch,109313,random,2
couch,195842,random,0
couch,195842,random,1
couch,195842,random,2
couch,572678,random,0
couch,572678,random,1
couch,572678,random,2
couch,568584,random,0
couch,568584,random,1
couch,568584,random,2
cup,555009,random,0
cup,555009,random,1
cup,555009,random,2
cup,239627,random,0
cup,239627,random,1
cup,239627,random,2
cup,120853,random,0
cup,120853,random,1
cup,120853,random,2
cup,387098,random,0
cup,387098,random,1
cup,387098,random,2
cup,421923,random,0
cup,421923,random,1
cup,421923,random,2
cup,344100,random,0
cup,344100,random,1
cup,344100,random,2
cup,184384,random,0
cup,184384,random,1
cup,184384,random,2
cup,131138,random,0
cup,131138,random,1
cup,131138,random,2
cup,579655,random,0
cup,579655,random,1
cup,579655,random,2
cup,395343,random,0
cup,395343,random,1
cup,395343,random,2
cup,327769,random,0
cup,327769,random,1
cup,327769,random,2
cup,231527,random,0
cup,231527,random,1
cup,231527,random,2
cup,368752,random,0
cup,368752,random,1
cup,368752,random,2
cup,63602,random,0
cup,63602,random,1
cup,63602,random,2
cup,419974,random,0
cup,419974,random,1
cup,419974,random,2
cup,182417,random,0
cup,182417,random,1
cup,182417,random,2
cup,356531,random,0
cup,356531,random,1
cup,356531,random,2
cup,336053,random,0
cup,336053,random,1
cup,336053,random,2
cup,286908,random,0
cup,286908,random,1
cup,286908,random,2
cup,305343,random,0
cup,305343,random,1
cup,305343,random,2
cup,374982,random,0
cup,374982,random,1
cup,374982,random,2
cup,479448,random,0
cup,479448,random,1
cup,479448,random,2
cup,63740,random,0
cup,63740,random,1
cup,63740,random,2
cup,180487,random,0
cup,180487,random,1
cup,180487,random,2
cup,178469,random,0
cup,178469,random,1
cup,178469,random,2
cup,102707,random,0
cup,102707,random,1
cup,102707,random,2
cup,473406,random,0
cup,473406,random,1
cup,473406,random,2
cup,414034,random,0
cup,414034,random,1
cup,414034,random,2
cup,182611,random,0
cup,182611,random,1
cup,182611,random,2
cup,457078,random,0
cup,457078,random,1
cup,457078,random,2
cup,194940,random,0
cup,194940,random,1
cup,194940,random,2
cup,2431,random,0
cup,2431,random,1
cup,2431,random,2
cup,151938,random,0
cup,151938,random,1
cup,151938,random,2
cup,192904,random,0
cup,192904,random,1
cup,192904,random,2
cup,242060,random,0
cup,242060,random,1
cup,242060,random,2
cup,231822,random,0
cup,231822,random,1
cup,231822,random,2
cup,110999,random,0
cup,110999,random,1
cup,110999,random,2
cup,45472,random,0
cup,45472,random,1
cup,45472,random,2
cup,70048,random,0
cup,70048,random,1
cup,70048,random,2
cup,463283,random,0
cup,463283,random,1
cup,463283,random,2
cup,283113,random,0
cup,283113,random,1
cup,283113,random,2
cup,92660,random,0
cup,92660,random,1
cup,92660,random,2
cup,479732,random,0
cup,479732,random,1
cup,479732,random,2
cup,256518,random,0
cup,256518,random,1
cup,256518,random,2
cup,547336,random,0
cup,547336,random,1
cup,547336,random,2
cup,377368,random,0
cup,377368,random,1
cup,377368,random,2
cup,166426,random,0
cup,166426,random,1
cup,166426,random,2
cup,172571,random,0
cup,172571,random,1
cup,172571,random,2
cup,2592,random,0
cup,2592,random,1
cup,2592,random,2
cup,492110,random,0
cup,492110,random,1
cup,492110,random,2
dining table,137246,random,0
dining table,137246,random,1
dining table,137246,random,2
dining table,4134,random,0
dining table,4134,random,1
dining table,4134,random,2
dining table,555050,random,0
dining table,555050,random,1
dining table,555050,random,2
dining table,462904,random,0
dining table,462904,random,1
dining table,462904,random,2
dining table,34873,random,0
dining table,34873,random,1
dining table,34873,random,2
dining table,446522,random,0
dining table,446522,random,1
dining table,446522,random,2
dining table,157767,random,0
dining table,157767,random,1
dining table,157767,random,2
dining table,20553,random,0
dining table,20553,random,1
dining table,20553,random,2
dining table,122962,random,0
dining table,122962,random,1
dining table,122962,random,2
dining table,268378,random,0
dining table,268378,random,1
dining table,268378,random,2
dining table,61584,random,0
dining table,61584,random,1
dining table,61584,random,2
dining table,440475,random,0
dining table,440475,random,1
dining table,440475,random,2
dining table,231580,random,0
dining table,231580,random,1
dining table,231580,random,2
dining table,356531,random,0
dining table,356531,random,1
dining table,356531,random,2
dining table,286908,random,0
dining table,286908,random,1
dining table,286908,random,2
dining table,374982,random,0
dining table,374982,random,1
dining table,374982,random,2
dining table,151820,random,0
dining table,151820,random,1
dining table,151820,random,2
dining table,84241,random,0
dining table,84241,random,1
dining table,84241,random,2
dining table,229659,random,0
dining table,229659,random,1
dining table,229659,random,2
dining table,561465,random,0
dining table,561465,random,1
dining table,561465,random,2
dining table,194875,random,0
dining table,194875,random,1
dining table,194875,random,2
dining table,571718,random,0
dining table,571718,random,1
dining table,571718,random,2
dining table,543047,random,0
dining table,543047,random,1
dining table,543047,random,2
dining table,74058,random,0
dining table,74058,random,1
dining table,74058,random,2
dining table,233825,random,0
dining table,233825,random,1
dining table,233825,random,2
dining table,22892,random,0
dining table,22892,random,1
dining table,22892,random,2
dining table,151938,random,0
dining table,151938,random,1
dining table,151938,random,2
dining table,559513,random,0
dining table,559513,random,1
dining table,559513,random,2
dining table,551350,random,0
dining table,551350,random,1
dining table,551350,random,2
dining table,326082,random,0
dining table,326082,random,1
dining table,326082,random,2
dining table,231879,random,0
dining table,231879,random,1
dining table,231879,random,2
dining table,10707,random,0
dining table,10707,random,1
dining table,10707,random,2
dining table,80340,random,0
dining table,80340,random,1
dining table,80340,random,2
dining table,350679,random,0
dining table,350679,random,1
dining table,350679,random,2
dining table,455157,random,0
dining table,455157,random,1
dining table,455157,random,2
dining table,438774,random,0
dining table,438774,random,1
dining table,438774,random,2
dining table,367095,random,0
dining table,367095,random,1
dining table,367095,random,2
dining table,266768,random,0
dining table,266768,random,1
dining table,266768,random,2
dining table,277020,random,0
dining table,277020,random,1
dining table,277020,random,2
dining table,31296,random,0
dining table,31296,random,1
dining table,31296,random,2
dining table,492110,random,0
dining table,492110,random,1
dining table,492110,random,2
dining table,64084,random,0
dining table,64084,random,1
dining table,64084,random,2
dining table,379476,random,0
dining table,379476,random,1
dining table,379476,random,2
dining table,322163,random,0
dining table,322163,random,1
dining table,322163,random,2
dining table,144003,random,0
dining table,144003,random,1
dining table,144003,random,2
dining table,121506,random,0
dining table,121506,random,1
dining table,121506,random,2
dining table,369370,random,0
dining table,369370,random,1
dining table,369370,random,2
dining table,123633,random,0
dining table,123633,random,1
dining table,123633,random,2
dining table,154358,random,0
dining table,154358,random,1
dining table,154358,random,2
dining table,82696,random,0
dining table,82696,random,1
dining table,82696,random,2
dog,329219,random,0
dog,329219,random,1
dog,329219,random,2
dog,546829,random,0
dog,546829,random,1
dog,546829,random,2
dog,554002,random,0
dog,554002,random,1
dog,554002,random,2
dog,366611,random,0
dog,366611,random,1
dog,366611,random,2
dog,182805,random,0
dog,182805,random,1
dog,182805,random,2
dog,236592,random,0
dog,236592,random,1
dog,236592,random,2
dog,474164,random,0
dog,474164,random,1
dog,474164,random,2
dog,489014,random,0
dog,489014,random,1
dog,489014,random,2
dog,295478,random,0
dog,295478,random,1
dog,295478,random,2
dog,446522,random,0
dog,446522,random,1
dog,446522,random,2
dog,486479,random,0
dog,486479,random,1
dog,486479,random,2
dog,412240,random,0
dog,412240,random,1
dog,412240,random,2
dog,372819,random,0
dog,372819,random,1
dog,372819,random,2
dog,554579,random,0
dog,554579,random,1
dog,554579,random,2
dog,357459,random,0
dog,357459,random,1
dog,357459,random,2
dog,367195,random,0
dog,367195,random,1
dog,367195,random,2
dog,222317,random,0
dog,222317,random,1
dog,222317,random,2
dog,72813,random,0
dog,72813,random,1
dog,72813,random,2
dog,76417,random,0
dog,76417,random,1
dog,76417,random,2
dog,419974,random,0
dog,419974,random,1
dog,419974,random,2
dog,193162,random,0
dog,193162,random,1
dog,193162,random,2
dog,193674,random,0
dog,193674,random,1
dog,193674,random,2
dog,67213,random,0
dog,67213,random,1
dog,67213,random,2
dog,463522,random,0
dog,463522,random,1
dog,463522,random,2
dog,547502,random,0
dog,547502,random,1
dog,547502,random,2
dog,22192,random,0
dog,22192,random,1
dog,22192,random,2
dog,61108,random,0
dog,61108,random,1
dog,61108,random,2
dog,246454,random,0
dog,246454,random,1
dog,246454,random,2
dog,490171,random,0
dog,490171,random,1
dog,490171,random,2
dog,190140,random,0
dog,190140,random,1
dog,190140,random,2
dog,305343,random,0
dog,305343,random,1
dog,305343,random,2
dog,338624,random,0
dog,338624,random,1
dog,338624,random,2
dog,209613,random,0
dog,209613,random,1
dog,209613,random,2
dog,29393,random,0
dog,29393,random,1
dog,29393,random,2
dog,107226,random,0
dog,107226,random,1
dog,107226,random,2
dog,424162,random,0
dog,424162,random,1
dog,424162,random,2
dog,159458,random,0
dog,159458,random,1
dog,159458,random,2
dog,279278,random,0
dog,279278,random,1
dog,279278,random,2
dog,494869,random,0
dog,494869,random,1
dog,494869,random,2
dog,89880,random,0
dog,89880,random,1
dog,89880,random,2
dog,53529,random,0
dog,53529,random,1
dog,53529,random,2
dog,80153,random,0
dog,80153,random,1
dog,80153,random,2
dog,262938,random,0
dog,262938,random,1
dog,262938,random,2
dog,30494,random,0
dog,30494,random,1
dog,30494,random,2
dog,366884,random,0
dog,366884,random,1
dog,366884,random,2
dog,237864,random,0
dog,237864,random,1
dog,237864,random,2
dog,472375,random,0
dog,472375,random,1
dog,472375,random,2
dog,269113,random,0
dog,269113,random,1
dog,269113,random,2
dog,161609,random,0
dog,161609,random,1
dog,161609,random,2
dog,291664,random,0
dog,291664,random,1
dog,291664,random,2
fork,376322,random,0
fork,376322,random,1
fork,376322,random,2
fork,385029,random,0
fork,385029,random,1
fork,385029,random,2
fork,253452,random,0
fork,253452,random,1
fork,253452,random,2
fork,306700,random,0
fork,306700,random,1
fork,306700,random,2
fork,166426,random,0
fork,166426,random,1
fork,166426,random,2
fork,172571,random,0
fork,172571,random,1
fork,172571,random,2
fork,530975,random,0
fork,530975,random,1
fork,530975,random,2
fork,153632,random,0
fork,153632,random,1
fork,153632,random,2
fork,189475,random,0
fork,189475,random,1
fork,189475,random,2
fork,181796,random,0
fork,181796,random,1
fork,181796,random,2
fork,331817,random,0
fork,331817,random,1
fork,331817,random,2
fork,27696,random,0
fork,27696,random,1
fork,27696,random,2
fork,177714,random,0
fork,177714,random,1
fork,177714,random,2
fork,105014,random,0
fork,105014,random,1
fork,105014,random,2
fork,429623,random,0
fork,429623,random,1
fork,429623,random,2
fork,43581,random,0
fork,43581,random,1
fork,43581,random,2
fork,177213,random,0
fork,177213,random,1
fork,177213,random,2
fork,550471,random,0
fork,550471,random,1
fork,550471,random,2
fork,8277,random,0
fork,8277,random,1
fork,8277,random,2
fork,210520,random,0
fork,210520,random,1
fork,210520,random,2
fork,191580,random,0
fork,191580,random,1
fork,191580,random,2
fork,62554,random,0
fork,62554,random,1
fork,62554,random,2
fork,210030,random,0
fork,210030,random,1
fork,210030,random,2
fork,210032,random,0
fork,210032,random,1
fork,210032,random,2
fork,484978,random,0
fork,484978,random,1
fork,484978,random,2
fork,75393,random,0
fork,75393,random,1
fork,75393,random,2
fork,352900,random,0
fork,352900,random,1
fork,352900,random,2
fork,167572,random,0
fork,167572,random,1
fork,167572,random,2
fork,320664,random,0
fork,320664,random,1
fork,320664,random,2
fork,450202,random,0
fork,450202,random,1
fork,450202,random,2
fork,520871,random,0
fork,520871,random,1
fork,520871,random,2
fork,170670,random,0
fork,170670,random,1
fork,170670,random,2
fork,356531,random,0
fork,356531,random,1
fork,356531,random,2
fork,336053,random,0
fork,336053,random,1
fork,336053,random,2
fork,292024,random,0
fork,292024,random,1
fork,292024,random,2
fork,231097,random,0
fork,231097,random,1
fork,231097,random,2
fork,84664,random,0
fork,84664,random,1
fork,84664,random,2
fork,405691,random,0
fork,405691,random,1
fork,405691,random,2
fork,123585,random,0
fork,123585,random,1
fork,123585,random,2
fork,533206,random,0
fork,533206,random,1
fork,533206,random,2
fork,104669,random,0
fork,104669,random,1
fork,104669,random,2
fork,561889,random,0
fork,561889,random,1
fork,561889,random,2
fork,530146,random,0
fork,530146,random,1
fork,530146,random,2
fork,493799,random,0
fork,493799,random,1
fork,493799,random,2
fork,488166,random,0
fork,488166,random,1
fork,488166,random,2
fork,99053,random,0
fork,99053,random,1
fork,99053,random,2
fork,209142,random,0
fork,209142,random,1
fork,209142,random,2
fork,163611,random,0
fork,163611,random,1
fork,163611,random,2
fork,162092,random,0
fork,162092,random,1
fork,162092,random,2
fork,265518,random,0
fork,265518,random,1
fork,265518,random,2
handbag,349184,random,0
handbag,349184,random,1
handbag,349184,random,2
handbag,520707,random,0
handbag,520707,random,1
handbag,520707,random,2
handbag,547336,random,0
handbag,547336,random,1
handbag,547336,random,2
handbag,74256,random,0
handbag,74256,random,1
handbag,74256,random,2
handbag,554002,random,0
handbag,554002,random,1
handbag,554002,random,2
handbag,182805,random,0
handbag,182805,random,1
handbag,182805,random,2
handbag,377368,random,0
handbag,377368,random,1
handbag,377368,random,2
handbag,534041,random,0
handbag,534041,random,1
handbag,534041,random,2
handbag,378873,random,0
handbag,378873,random,1
handbag,378873,random,2
handbag,530975,random,0
handbag,530975,random,1
handbag,530975,random,2
handbag,455716,random,0
handbag,455716,random,1
handbag,455716,random,2
handbag,401446,random,0
handbag,401446,random,1
handbag,401446,random,2
handbag,398377,random,0
handbag,398377,random,1
handbag,398377,random,2
handbag,82986,random,0
handbag,82986,random,1
handbag,82986,random,2
handbag,322610,random,0
handbag,322610,random,1
handbag,322610,random,2
handbag,172595,random,0
handbag,172595,random,1
handbag,172595,random,2
handbag,295478,random,0
handbag,295478,random,1
handbag,295478,random,2
handbag,259640,random,0
handbag,259640,random,1
handbag,259640,random,2
handbag,237118,random,0
handbag,237118,random,1
handbag,237118,random,2
handbag,334399,random,0
handbag,334399,random,1
handbag,334399,random,2
handbag,16451,random,0
handbag,16451,random,1
handbag,16451,random,2
handbag,78404,random,0
handbag,78404,random,1
handbag,78404,random,2
handbag,157767,random,0
handbag,157767,random,1
handbag,157767,random,2
handbag,121417,random,0
handbag,121417,random,1
handbag,121417,random,2
handbag,356427,random,0
handbag,356427,random,1
handbag,356427,random,2
handbag,301135,random,0
handbag,301135,random,1
handbag,301135,random,2
handbag,186449,random,0
handbag,186449,random,1
handbag,186449,random,2
handbag,230993,random,0
handbag,230993,random,1
handbag,230993,random,2
handbag,554579,random,0
handbag,554579,random,1
handbag,554579,random,2
handbag,281687,random,0
handbag,281687,random,1
handbag,281687,random,2
handbag,413689,random,0
handbag,413689,random,1
handbag,413689,random,2
handbag,202339,random,0
handbag,202339,random,1
handbag,202339,random,2
handbag,511076,random,0
handbag,511076,random,1
handbag,511076,random,2
handbag,87144,random,0
handbag,87144,random,1
handbag,87144,random,2
handbag,297578,random,0
handbag,297578,random,1
handbag,297578,random,2
handbag,373353,random,0
handbag,373353,random,1
handbag,373353,random,2
handbag,494188,random,0
handbag,494188,random,1
handbag,494188,random,2
handbag,70254,random,0
handbag,70254,random,1
handbag,70254,random,2
handbag,456303,random,0
handbag,456303,random,1
handbag,456303,random,2
handbag,361586,random,0
handbag,361586,random,1
handbag,361586,random,2
handbag,538236,random,0
handbag,538236,random,1
handbag,538236,random,2
handbag,2685,random,0
handbag,2685,random,1
handbag,2685,random,2
handbag,156292,random,0
handbag,156292,random,1
handbag,156292,random,2
handbag,566923,random,0
handbag,566923,random,1
handbag,566923,random,2
handbag,361103,random,0
handbag,361103,random,1
handbag,361103,random,2
handbag,257169,random,0
handbag,257169,random,1
handbag,257169,random,2
handbag,334483,random,0
handbag,334483,random,1
handbag,334483,random,2
handbag,94871,random,0
handbag,94871,random,1
handbag,94871,random,2
handbag,281754,random,0
handbag,281754,random,1
handbag,281754,random,2
handbag,241319,random,0
handbag,241319,random,1
handbag,241319,random,2
hot dog,20992,random,0
hot dog,20992,random,1
hot dog,20992,random,2
hot dog,460929,random,0
hot dog,460929,random,1
hot dog,460929,random,2
hot dog,283268,random,0
hot dog,283268,random,1
hot dog,283268,random,2
hot dog,138241,random,0
hot dog,138241,random,1
hot dog,138241,random,2
hot dog,311950,random,0
hot dog,311950,random,1
hot dog,311950,random,2
hot dog,320664,random,0
hot dog,320664,random,1
hot dog,320664,random,2
hot dog,534041,random,0
hot dog,534041,random,1
hot dog,534041,random,2
hot dog,468505,random,0
hot dog,468505,random,1
hot dog,468505,random,2
hot dog,137246,random,0
hot dog,137246,random,1
hot dog,137246,random,2
hot dog,157601,random,0
hot dog,157601,random,1
hot dog,157601,random,2
hot dog,530975,random,0
hot dog,530975,random,1
hot dog,530975,random,2
hot dog,25386,random,0
hot dog,25386,random,1
hot dog,25386,random,2
hot dog,148662,random,0
hot dog,148662,random,1
hot dog,148662,random,2
hot dog,210230,random,0
hot dog,210230,random,1
hot dog,210230,random,2
hot dog,393014,random,0
hot dog,393014,random,1
hot dog,393014,random,2
hot dog,420281,random,0
hot dog,420281,random,1
hot dog,420281,random,2
hot dog,179898,random,0
hot dog,179898,random,1
hot dog,179898,random,2
hot dog,399296,random,0
hot dog,399296,random,1
hot dog,399296,random,2
hot dog,83531,random,0
hot dog,83531,random,1
hot dog,83531,random,2
hot dog,581206,random,0
hot dog,581206,random,1
hot dog,581206,random,2
hot dog,369757,random,0
hot dog,369757,random,1
hot dog,369757,random,2
hot dog,118367,random,0
hot dog,118367,random,1
hot dog,118367,random,2
hot dog,422886,random,0
hot dog,422886,random,1
hot dog,422886,random,2
hot dog,452084,random,0
hot dog,452084,random,1
hot dog,452084,random,2
hot dog,24567,random,0
hot dog,24567,random,1
hot dog,24567,random,2
hot dog,538236,random,0
hot dog,538236,random,1
hot dog,538236,random,2
keyboard,416256,random,0
keyboard,416256,random,1
keyboard,416256,random,2
keyboard,555009,random,0
keyboard,555009,random,1
keyboard,555009,random,2
keyboard,387098,random,0
keyboard,387098,random,1
keyboard,387098,random,2
keyboard,248314,random,0
keyboard,248314,random,1
keyboard,248314,random,2
keyboard,172595,random,0
keyboard,172595,random,1
keyboard,172595,random,2
keyboard,131138,random,0
keyboard,131138,random,1
keyboard,131138,random,2
keyboard,119365,random,0
keyboard,119365,random,1
keyboard,119365,random,2
keyboard,66635,random,0
keyboard,66635,random,1
keyboard,66635,random,2
keyboard,356432,random,0
keyboard,356432,random,1
keyboard,356432,random,2
keyboard,154705,random,0
keyboard,154705,random,1
keyboard,154705,random,2
keyboard,472678,random,0
keyboard,472678,random,1
keyboard,472678,random,2
keyboard,316015,random,0
keyboard,316015,random,1
keyboard,316015,random,2
keyboard,148620,random,0
keyboard,148620,random,1
keyboard,148620,random,2
keyboard,232088,random,0
keyboard,232088,random,1
keyboard,232088,random,2
keyboard,345252,random,0
keyboard,345252,random,1
keyboard,345252,random,2
keyboard,524456,random,0
keyboard,524456,random,1
keyboard,524456,random,2
keyboard,385719,random,0
keyboard,385719,random,1
keyboard,385719,random,2
keyboard,9400,random,0
keyboard,9400,random,1
keyboard,9400,random,2
keyboard,507575,random,0
keyboard,507575,random,1
keyboard,507575,random,2
keyboard,255165,random,0
keyboard,255165,random,1
keyboard,255165,random,2
keyboard,135872,random,0
keyboard,135872,random,1
keyboard,135872,random,2
keyboard,179392,random,0
keyboard,179392,random,1
keyboard,179392,random,2
keyboard,553664,random,0
keyboard,553664,random,1
keyboard,553664,random,2
keyboard,97994,random,0
keyboard,97994,random,1
keyboard,97994,random,2
keyboard,325838,random,0
keyboard,325838,random,1
keyboard,325838,random,2
keyboard,215778,random,0
keyboard,215778,random,1
keyboard,215778,random,2
keyboard,372466,random,0
keyboard,372466,random,1
keyboard,372466,random,2
keyboard,529148,random,0
keyboard,529148,random,1
keyboard,529148,random,2
keyboard,426241,random,0
keyboard,426241,random,1
keyboard,426241,random,2
keyboard,9483,random,0
keyboard,9483,random,1
keyboard,9483,random,2
keyboard,160556,random,0
keyboard,160556,random,1
keyboard,160556,random,2
keyboard,516916,random,0
keyboard,516916,random,1
keyboard,516916,random,2
keyboard,465718,random,0
keyboard,465718,random,1
keyboard,465718,random,2
keyboard,435003,random,0
keyboard,435003,random,1
keyboard,435003,random,2
keyboard,353096,random,0
keyboard,353096,random,1
keyboard,353096,random,2
keyboard,386912,random,0
keyboard,386912,random,1
keyboard,386912,random,2
keyboard,37740,random,0
keyboard,37740,random,1
keyboard,37740,random,2
keyboard,301421,random,0
keyboard,301421,random,1
keyboard,301421,random,2
keyboard,189820,random,0
keyboard,189820,random,1
keyboard,189820,random,2
keyboard,206218,random,0
keyboard,206218,random,1
keyboard,206218,random,2
keyboard,570782,random,0
keyboard,570782,random,1
keyboard,570782,random,2
keyboard,186282,random,0
keyboard,186282,random,1
keyboard,186282,random,2
keyboard,571313,random,0
keyboard,571313,random,1
keyboard,571313,random,2
keyboard,26564,random,0
keyboard,26564,random,1
keyboard,26564,random,2
keyboard,363461,random,0
keyboard,363461,random,1
keyboard,363461,random,2
keyboard,333772,random,0
keyboard,333772,random,1
keyboard,333772,random,2
keyboard,302030,random,0
keyboard,302030,random,1
keyboard,302030,random,2
keyboard,147415,random,0
keyboard,147415,random,1
keyboard,147415,random,2
keyboard,225757,random,0
keyboard,225757,random,1
keyboard,225757,random,2
keyboard,371677,random,0
keyboard,371677,random,1
keyboard,371677,random,2
laptop,555009,random,0
laptop,555009,random,1
laptop,555009,random,2
laptop,435208,random,0
laptop,435208,random,1
laptop,435208,random,2
laptop,387098,random,0
laptop,387098,random,1
laptop,387098,random,2
laptop,24610,random,0
laptop,24610,random,1
laptop,24610,random,2
laptop,344100,random,0
laptop,344100,random,1
laptop,344100,random,2
laptop,11813,random,0
laptop,11813,random,1
laptop,11813,random,2
laptop,433192,random,0
laptop,433192,random,1
laptop,433192,random,2
laptop,368684,random,0
laptop,368684,random,1
laptop,368684,random,2
laptop,332845,random,0
laptop,332845,random,1
laptop,332845,random,2
laptop,89648,random,0
laptop,89648,random,1
laptop,89648,random,2
